District,Year,Total_Accounts_Thousands,Total_Deposits_Rs_Million,Metro_Accounts_Thousands,Metro_Deposits_Cr,Rural_Accounts_Thousands,Rural_Deposits_Cr,SemiUrban_Accounts_Thousands,SemiUrban_Deposits_Cr,Urban_Accounts_Thousands,Urban_Deposits_Cr,Total_Deposits_Cr
MORENA,2015-16,1608.319,27101.56,,,320.599,218.7977,854.977,1137.2444,432.743,1354.1139,2710.16
MORENA,2016-17,1816.098,34545.442,,,350.054,278.7878,974.657,1463.1071,491.387,1712.6493,3454.54
MORENA,2017-18,1902.664,35553.87,,,370.218,270.368,1015.124,1541.1842,517.322,1743.8348,3555.39
MORIGAON,2009-10,291.779,4613.958,,,184.002,160.8143,107.777,300.5815,,,461.4
MORIGAON,2010-11,342.83,5698.02,,,215.914,200.0378,126.916,369.7642,,,569.8
MORIGAON,2011-12,411.229,6193.996,,,254.503,213.0308,156.726,406.3688,,,619.4
MORIGAON,2012-13,514.601,7181.856,,,325.02,225.1739,189.581,493.0117,,,718.19
MORIGAON,2013-14,642.649,7973.328,,,389.232,256.0378,253.417,541.295,,,797.33
MORIGAON,2014-15,811.751,9560.948,,,483.638,265.1204,328.113,690.9744,,,956.09
MORIGAON,2015-16,1033.611,10092.98,,,656.088,306.1254,377.523,703.1726,,,1009.3
MORIGAON,2016-17,1300.243,11832.478,,,862.66,354.2643,437.583,828.9835,,,1183.25
MORIGAON,2017-18,1387.559,12839.311,,,921.08,424.8708,466.479,859.0603,,,1283.93
MUKTSAR,2009-10,540.216,16427.039,,,148.18,324.4389,392.036,1318.265,,,1642.7
MUKTSAR,2010-11,633.323,19445.206,,,183.379,371.8126,449.944,1572.708,,,1944.52
MUKTSAR,2011-12,704.897,22731.896,,,200.65,422.5514,504.247,1850.6382,,,2273.19
MUKTSAR,2012-13,829.476,25819.645,,,239.774,506.2591,589.702,2075.7054,,,2581.96
MUKTSAR,2013-14,948.441,29539.323,,,290.546,618.6004,657.895,2335.3319,,,2953.93
MUKTSAR,2014-15,1096.515,32939.754,,,356.011,708.0899,740.504,2585.8855,,,3293.98
MUKTSAR,2015-16,1320.557,36012.047,,,432.63,759.1384,887.927,2842.0663,,,3601.2
MUKTSAR,2016-17,1493.039,43937.298,,,496.698,913.2029,566.111,1816.365,430.23,1664.1619,4393.73
MUKTSAR,2017-18,1565.915,44632.872,,,530.827,935.5542,587.562,1827.464,447.526,1700.269,4463.29
MUMBAI,2009-10,10657.805,7051168.621,10657.805,705116.8621,,,,,,,705116.86
MUMBAI,2010-11,10425.947,8476138.611,10425.947,847613.8611,,,,,,,847613.86
MUMBAI,2011-12,13929.472,8819347.223,13929.472,881934.7223,,,,,,,881934.72
MUMBAI,2012-13,11633.934,9871274.573,11633.934,987127.4573,,,,,,,987127.46
MUMBAI,2013-14,13007.273,10775828.83,13007.273,1077582.883,,,,,,,1077582.88
MUMBAI,2014-15,12557.527,11290140.19,12557.527,1129014.019,,,,,,,1129014.02
MUMBAI,2015-16,13251.906,10741800.47,13251.906,1074180.047,,,,,,,1074180.05
MUMBAI,2016-17,14021.855,9633807.497,14021.855,963380.7497,,,,,,,963380.75
MUMBAI,2017-18,17852.144,9958687.922,17852.144,995868.7922,,,,,,,995868.79
MUMBAI SUBURBAN,2009-10,14925.824,2563546.799,14925.824,256354.6799,,,,,,,256354.68
MUMBAI SUBURBAN,2010-11,22097.841,3211767.451,22097.841,321176.7451,,,,,,,321176.75
MUMBAI SUBURBAN,2011-12,25867.322,3067356.231,25867.322,306735.6231,,,,,,,306735.62
MUMBAI SUBURBAN,2012-13,32621.746,3798078.298,32621.746,379807.8298,,,,,,,379807.83
MUMBAI SUBURBAN,2013-14,37042.863,4694462.576,37042.863,469446.2576,,,,,,,469446.26
MUMBAI SUBURBAN,2014-15,40427.816,4595149.196,40427.816,459514.9196,,,,,,,459514.92
MUMBAI SUBURBAN,2015-16,42981.524,4869194.683,42981.524,486919.4683,,,,,,,486919.47
MUMBAI SUBURBAN,2016-17,44662.847,5165462.378,44662.847,516546.2378,,,,,,,516546.24
MUMBAI SUBURBAN,2017-18,44826.616,5381268.27,44826.616,538126.827,,,,,,,538126.83
MUNGELI,2012-13,181.082,4695.82,,,101.729,190.2239,79.353,279.3581,,,469.58
MUNGELI,2013-14,226.652,5693.806,,,118.147,214.954,108.505,354.4266,,,569.38
MUNGELI,2014-15,416.083,6266.188,,,190.536,217.6773,225.547,408.9415,,,626.62
MUNGELI,2015-16,598.798,6862.932,,,286.579,240.278,312.219,446.0152,,,686.29
MUNGELI,2016-17,796.378,9029,,,387.703,301.3179,408.675,601.5821,,,902.9
MUNGELI,2017-18,845.291,10105.366,,,413.685,332.6762,431.606,677.8604,,,1010.54
MUNGER,2009-10,658.801,19750.857,,,283.323,453.5869,180.674,473.7052,194.804,1047.7936,1975.09
MUNGER,2010-11,732.952,21430.24,,,308.566,517.7726,216.047,559.2036,208.339,1066.0478,2143.02
MUNGER,2011-12,795.439,25137.086,,,331.774,590.5507,233.576,653.3926,230.089,1269.7653,2513.71
MUNGER,2012-13,861.799,28629.721,,,349.072,681.6309,259.474,791.9233,253.253,1389.4179,2862.97
MUNGER,2013-14,981.28,33868.67,,,400.651,835.4718,296.755,978.8409,283.874,1572.5543,3386.87
MUNGER,2014-15,1135.544,40309.21,,,471.565,966.5373,338.917,1177.0987,325.062,1887.285,4030.92
MUNGER,2015-16,1426.882,44393.773,,,631.383,1114.6025,407.649,1347.6112,387.85,1977.1636,4439.38
MUNGER,2016-17,1628.921,51143.276,,,706.267,1219.1099,285.159,601.7721,637.495,3293.4456,5114.33
MUNGER,2017-18,1724.513,55113.893,,,769.601,1396.6013,298.699,681.6052,656.213,3433.1828,5511.39
MURSHIDABAD,2009-10,2418.619,46352.531,,,1256.619,1620.8484,854.773,1517.5284,307.227,1496.8763,4635.25
MURSHIDABAD,2010-11,2797.792,55470.075,,,1474.77,1918.3774,993.899,1824.9517,329.123,1803.6784,5547.01
MURSHIDABAD,2011-12,3182.156,65498.466,,,1684.344,2181.199,1144.571,2142.4632,353.241,2226.1844,6549.85
MURSHIDABAD,2012-13,3947.644,80873.591,,,2142.104,2658.0056,1416.821,2694.8906,388.719,2734.4629,8087.36
MURSHIDABAD,2013-14,5036.336,97740.934,,,2760.321,3270.2451,1855.504,3407.069,420.511,3096.7793,9774.09
MURSHIDABAD,2014-15,6210.277,117794.691,,,3355.911,3925.648,2377.665,4139.9257,476.701,3713.8954,11779.47
MURSHIDABAD,2015-16,7626.483,135326.123,,,3828.472,4267.6165,3212.202,5173.1725,585.809,4091.8233,13532.61
MURSHIDABAD,2016-17,8984.965,163798.699,,,4080.137,4696.2616,4307.501,6922.1444,597.327,4761.4639,16379.87
MURSHIDABAD,2017-18,9540.738,176320.596,,,4371.964,5115.7854,4560.092,7342.8956,608.682,5173.3786,17632.06
MUZAFFARNAGAR,2009-10,1813.337,48981.714,,,524.333,968.769,756.73,1680.5918,532.274,2248.8106,4898.17
MUZAFFARNAGAR,2010-11,2037.828,56731.943,,,593.361,1207.6649,865.836,2002.3395,578.631,2463.1899,5673.19
MUZAFFARNAGAR,2011-12,1638.13,48937.411,,,509.614,964.8119,522.533,1139.0405,605.983,2789.8887,4893.74
MUZAFFARNAGAR,2012-13,1956.005,54935.641,,,609.218,1068.7251,656.349,1304.3745,690.438,3120.4645,5493.56
MUZAFFARNAGAR,2013-14,2216.967,62173.639,,,691.438,1154.8084,767.024,1465.0471,758.505,3597.5084,6217.36
MUZAFFARNAGAR,2014-15,2579.944,71516.858,,,826.445,1317.758,906.677,1688.5852,846.822,4145.3426,7151.69
MUZAFFARNAGAR,2015-16,2982.988,80197.451,,,994.821,1552.5825,1059.818,1951.5366,928.349,4515.626,8019.75
MUZAFFARNAGAR,2016-17,3307.154,103029.851,,,827.301,1570.1858,1465.379,3089.3796,1014.474,5643.4197,10302.99
MUZAFFARNAGAR,2017-18,3420.982,107448.425,,,871.304,1643.1467,1517.061,3254.2303,1032.617,5847.4655,10744.84
MUZAFFARPUR,2009-10,1576.506,47456.066,,,818.063,1372.2959,174.512,369.4495,583.931,3003.8612,4745.61
MUZAFFARPUR,2010-11,1936.751,61422.896,,,1001.397,1669.1711,230.558,479.2714,704.796,3993.8471,6142.29
MUZAFFARPUR,2011-12,2092.546,69144.686,,,1098.333,1984.6224,254.64,646.5605,739.573,4283.2857,6914.47
MUZAFFARPUR,2012-13,2516.3,80516.218,,,1345.366,2252.5214,330.544,743.7242,840.39,5055.3762,8051.62
MUZAFFARPUR,2013-14,2816.921,96404.981,,,1538.833,2640.2181,381.839,857.8586,896.249,6142.4214,9640.5
MUZAFFARPUR,2014-15,3562.615,116851.971,,,2021.479,2983.3916,533.592,996.8274,1007.544,7704.9781,11685.2
MUZAFFARPUR,2015-16,4575.789,114246.329,,,2656,3319.0414,765.673,1215.0144,1154.116,6890.5771,11424.63
MUZAFFARPUR,2016-17,5303.158,130777.376,,,2709.922,3367.4599,1336.621,1951.181,1256.615,7759.0967,13077.74
MUZAFFARPUR,2017-18,5786.703,140471.476,,,3026.767,3815.4447,1474.194,2284.4118,1285.742,7947.2911,14047.15
MYSORE,2009-10,2409.327,99740.155,,,587.331,811.4968,330.93,703.4906,1491.066,8459.0281,9974.02
MYSORE,2010-11,2581.598,116827.972,,,574.52,939.7251,353.409,799.783,1653.669,9943.2891,11682.8
MYSORE,2011-12,2890.423,143431.285,,,612.615,1059.7743,425.549,970.9406,1852.259,12312.4136,14343.13
MYSORE,2012-13,3622.593,165739.719,,,931.514,1198.9849,573.513,1172.4207,2117.566,14202.5663,16573.97
MYSORE,2013-14,4265.829,201001.465,,,1144.81,1453.4439,691.02,1337.7556,2429.999,17308.947,20100.15
MYSORE,2014-15,4936.566,224333.409,,,1382.058,1919.3145,803.722,1445.9738,2750.786,19068.0526,22433.34
MYSORE,2015-16,5422.173,253821.408,,,1539.743,2252.1569,914.275,1730.5597,2968.155,21399.4242,25382.14
MYSORE,2016-17,5794.821,296102.461,,,1636.546,2498.6257,1056.623,2149.004,3101.652,24962.6164,29610.25
MYSORE,2017-18,6030.445,312379.925,,,1758.461,2711.095,1097.542,2332.4593,3174.442,26194.4382,31237.99
NADIA,2009-10,2173.502,56735.134,,,921.564,1637.051,873.652,2676.5111,378.286,1359.9513,5673.51
NADIA,2010-11,2477.915,67868.773,,,1063.526,1965.3187,989.503,3226.2603,424.886,1595.2983,6786.88
NADIA,2011-12,3023.652,93726.222,,,1252.457,2497.027,1220.685,4513.017,550.51,2362.5782,9372.62
NADIA,2012-13,3316.897,102530.238,,,1470.03,2930.1912,1301.176,4848.5719,545.691,2474.2607,10253.02
NADIA,2013-14,4312.445,123358.555,,,2037.797,3656.1044,1634.423,5805.1974,640.225,2874.5537,12335.86
NADIA,2014-15,5573.805,147602.063,,,2759.632,4431.8576,2054.335,6911.6744,759.838,3416.6743,14760.21
NADIA,2015-16,6803.975,169426.041,,,3382.911,5227.0331,2417.497,7708.3154,1003.567,4007.2556,16942.6
NADIA,2016-17,7883.524,197975.195,,,3683.564,5748.4601,2626.306,6396.823,1573.654,7652.2364,19797.52
NADIA,2017-18,8221.717,213412.115,,,3876.642,6295.1656,2733.502,6810.7662,1611.573,8235.2797,21341.21
NAGAON,2009-10,893.727,20328.914,,,449.787,492.2663,217.746,602.122,226.194,938.5031,2032.89
NAGAON,2010-11,1020.589,24322.006,,,531.661,603.8924,239.231,680.6381,249.697,1147.6701,2432.2
NAGAON,2011-12,1160.767,27573.921,,,601.451,699.1828,286.062,771.6579,273.254,1286.5514,2757.39
NAGAON,2012-13,1383.957,32405.235,,,741.378,833.3038,338.652,936.1686,303.927,1471.0511,3240.52
NAGAON,2013-14,1790.61,37713.17,,,1013.463,984.5814,427.797,1089.6035,349.35,1697.1321,3771.32
NAGAON,2014-15,2380.203,47078.286,,,1392.62,1193.7181,571.499,1246.3802,416.084,2267.7303,4707.83
NAGAON,2015-16,3114.682,52769.4,,,1871.04,1504.6218,705.94,1423.4096,537.702,2348.9086,5276.94
NAGAON,2016-17,3639.331,59012.493,,,1989.442,1387.2418,1045.401,1933.6275,604.488,2580.38,5901.25
NAGAON,2017-18,3106.511,45654.129,,,1901.465,1356.6701,595.481,493.5572,609.565,2715.1856,4565.41
NAGAPATTINAM,2009-10,1059.522,27118.462,,,455.868,823.2974,603.654,1888.5488,,,2711.85
NAGAPATTINAM,2010-11,1121.413,31232.689,,,485.563,924.3962,635.85,2198.8727,,,3123.27
NAGAPATTINAM,2011-12,1258.949,34645.855,,,543.143,1015.7386,715.806,2448.8469,,,3464.59
NAGAPATTINAM,2012-13,1606.265,37859.998,,,716.204,1097.0178,890.061,2688.982,,,3786
NAGAPATTINAM,2013-14,1960.063,43505.262,,,906.259,1245.5335,1053.804,3104.9927,,,4350.53
NAGAPATTINAM,2014-15,2122.29,49755.251,,,975.994,1422.4943,1146.296,3553.0308,,,4975.53
NAGAPATTINAM,2015-16,2289.519,55850.596,,,1020.025,1576.374,1269.494,4008.6856,,,5585.06
NAGAPATTINAM,2016-17,2414.887,62966.044,,,1018.619,1789.0865,1056.647,3269.9802,339.621,1237.5377,6296.6
NAGAPATTINAM,2017-18,2523.365,66687.391,,,1071.194,1882.7157,1099.985,3467.6197,352.186,1318.4037,6668.74
NAGARKURNOOL,2017-18,1102.364,14970.511,,,606.017,651.0273,496.347,846.0238,,,1497.05
NAGAUR,2009-10,870.962,21079.465,,,337.444,607.7251,533.518,1500.2214,,,2107.95
NAGAUR,2010-11,953.813,24459.509,,,376.86,685.4326,576.953,1760.5183,,,2445.95
NAGAUR,2011-12,1056.004,27551.457,,,411.361,766.1682,644.643,1988.9775,,,2755.15
NAGAUR,2012-13,1217.904,31556.996,,,472.509,857.3775,745.395,2298.3221,,,3155.7
NAGAUR,2013-14,1454.331,37526.581,,,579.574,1034.2697,874.757,2718.3884,,,3752.66
NAGAUR,2014-15,1959.79,42900.797,,,834.567,1202.2258,1125.223,3087.8539,,,4290.08
NAGAUR,2015-16,2641.146,50945.874,,,1200.97,1675.4465,1440.176,3419.1409,,,5094.59
NAGAUR,2016-17,2976.129,66816.057,,,1236.856,1728.5219,1431.751,3744.1652,307.522,1208.9186,6681.61
NAGAUR,2017-18,3293.826,68144.474,,,1373.905,1799.7173,1585.864,3848.1794,334.057,1166.5507,6814.45
NAGPUR,2009-10,3145.66,264986.418,2290.178,24195.1768,462.935,1257.7742,392.547,1045.6908,,,26498.64
NAGPUR,2010-11,3585.748,309088.999,2583.789,28099.2451,536.695,1505.8366,465.264,1303.8182,,,30908.9
NAGPUR,2011-12,4096.517,337578.09,2882.236,30143.5283,651.816,1979.3546,562.465,1634.9261,,,33757.81
NAGPUR,2012-13,4730.357,387106.133,3255.405,34083.599,790.863,2495.3633,684.089,2131.651,,,38710.61
NAGPUR,2013-14,5505.669,459380.332,3736.054,40409.3949,972.956,3035.1046,796.659,2493.5337,,,45938.03
NAGPUR,2014-15,6360.745,556795.016,4242.001,48970.0607,1158.977,3654.6383,959.767,3054.8026,,,55679.5
NAGPUR,2015-16,7096.067,622031.358,4669.378,54604.9266,1342.957,4079.3979,1083.732,3518.8113,,,62203.14
NAGPUR,2016-17,7643.834,688106.02,4985.734,59584.2215,1259.219,4122.8515,1398.881,5103.529,,,68810.6
NAGPUR,2017-18,8087.23,668989.241,5176.959,57004.9143,1398.717,4480.7451,1511.554,5413.2647,,,66898.92
NAINITAL,2009-10,736.078,31989.331,,,231.19,622.9723,183.834,946.8902,321.054,1629.0706,3198.93
NAINITAL,2010-11,792.637,39484.726,,,247.312,734.1989,193.365,1107.4465,351.96,2106.8272,3948.47
NAINITAL,2011-12,877.983,43864.455,,,261.6,863.1934,216.753,1201.5976,399.63,2321.6545,4386.45
NAINITAL,2012-13,983.352,51013.418,,,312.255,1040.1559,240.218,1410.8448,430.879,2650.3411,5101.34
NAINITAL,2013-14,1085.004,59569.409,,,366.746,1224.5108,254.777,1656.8903,463.481,3075.5398,5956.94
NAINITAL,2014-15,1302.799,70687.194,,,469.203,1473.7387,289.846,1855.2587,543.75,3739.722,7068.72
NAINITAL,2015-16,1505.273,79376.052,,,557.069,1694.044,329.767,2051.8583,618.437,4191.7029,7937.61
NAINITAL,2016-17,1662.342,98787.365,,,623.761,2138.0499,356.143,2457.9904,682.438,5282.6962,9878.74
NAINITAL,2017-18,1758.378,109352.187,,,682.323,2472.6604,366.961,2643.7478,709.094,5818.8105,10935.22
NALANDA,2009-10,893.225,24164.364,,,461.396,788.8409,222.348,563.4091,209.481,1064.1864,2416.44
NALANDA,2010-11,1062.979,27419.328,,,560.498,920.7202,251.627,670.75,250.854,1150.4626,2741.93
NALANDA,2011-12,1153.022,31731.859,,,555.352,1089.0262,316.364,791.3651,281.306,1292.7946,3173.19
NALANDA,2012-13,1354.579,38326.171,,,655.244,1285.6151,366.667,920.392,332.668,1626.61,3832.62
NALANDA,2013-14,1611.279,45307.311,,,801.193,1546.5491,436.935,1089.1268,373.151,1895.0552,4530.73
NALANDA,2014-15,1896.847,54748.969,,,958.475,1868.5052,480.466,1320.671,457.906,2285.7207,5474.9
NALANDA,2015-16,1832.713,61545.893,,,709.384,2001.8798,548.001,1511.3716,575.328,2641.3379,6154.59
NALANDA,2016-17,2367.232,74291.505,,,909.515,2204.0803,726.699,1976.2216,731.018,3248.8486,7429.15
NALANDA,2017-18,3222.895,79805.566,,,1463.321,2422.6066,954.856,2199.6152,804.718,3358.3348,7980.56
NALBARI,2009-10,348.928,6710.967,,,244.887,271.373,104.041,399.7237,,,671.1
NALBARI,2010-11,416.092,8207.1,,,285.234,351.5413,130.858,469.1687,,,820.71
NALBARI,2011-12,453.89,9551.255,,,303.773,409.6246,150.117,545.5009,,,955.13
NALBARI,2012-13,496.032,10917.2,,,328.13,455.4887,167.902,636.2313,,,1091.72
NALBARI,2013-14,607.728,11964.617,,,406.752,541.2985,200.976,655.1632,,,1196.46
NALBARI,2014-15,766.631,13674.092,,,520.685,619.3277,245.946,748.0815,,,1367.41
NALBARI,2015-16,870.316,14756.835,,,566.668,672.2957,303.648,803.3878,,,1475.68
NALBARI,2016-17,1003.68,17111.579,,,651.637,781.3511,352.043,929.8068,,,1711.16
NALBARI,2017-18,1061.155,19684.13,,,695.7,875.0107,365.455,1093.4023,,,1968.41
NALGONDA,2009-10,1902.098,32964.318,,,734.622,724.4131,945.064,1827.8557,222.412,744.163,3296.43
NALGONDA,2010-11,2213.616,33710.236,,,837.535,801.5016,1108.233,1793.1032,267.848,776.4188,3371.02
NALGONDA,2011-12,2270.806,37993.778,,,906.826,928.1325,1090.405,2021.7301,273.575,849.5152,3799.38
NALGONDA,2012-13,2867.848,44459.45,,,1184.882,1105.9191,1357.279,2311.1063,325.687,1028.9196,4445.94
NALGONDA,2013-14,3542.25,50950.373,,,1525.278,1296.1066,1642.201,2661.1668,374.771,1137.7639,5095.04
NALGONDA,2014-15,4417.881,63079.423,,,1880.587,1566.4319,2089.848,3322.817,447.446,1418.6934,6307.94
NALGONDA,2015-16,4656.253,74066.634,,,1961.655,1882.6308,2256.328,3839.49,438.27,1684.5426,7406.66
NALGONDA,2016-17,5546.309,99938.509,,,2121.025,2390.6043,2028.357,3517.0341,1396.927,4086.2125,9993.85
NALGONDA,2017-18,2549.478,51210.264,,,981.919,1193.0268,628.29,937.5551,939.269,2990.4445,5121.03
NAMAKKAL,2009-10,1222.963,36963.987,,,417.557,1108.8287,805.406,2587.57,,,3696.4
NAMAKKAL,2010-11,1308.866,41587.153,,,423.486,1219.8355,885.38,2938.8798,,,4158.72
NAMAKKAL,2011-12,1505.108,46520.255,,,517.401,1371.635,987.707,3280.3905,,,4652.03
NAMAKKAL,2012-13,1790.747,49618.802,,,624.762,1471.696,1165.985,3490.1842,,,4961.88
NAMAKKAL,2013-14,2201.652,55102.644,,,815.027,1679.7887,1386.625,3830.4757,,,5510.26
NAMAKKAL,2014-15,2629.031,64932.446,,,994.394,1998.7957,1634.637,4494.4489,,,6493.24
NAMAKKAL,2015-16,2858.559,75365.324,,,1065.845,2340.8269,1792.714,5195.7055,,,7536.53
NAMAKKAL,2016-17,3003.724,89760.196,,,1010.25,2497.3823,1993.474,6478.6373,,,8976.02
NAMAKKAL,2017-18,3166.31,97570.721,,,1061.55,2716.0659,2104.76,7041.0062,,,9757.07
NANDED,2009-10,1047.383,34928.23,,,304.081,408.703,388.023,895.9048,355.279,2188.2152,3492.82
NANDED,2010-11,1251.731,36533.501,,,344.538,449.5275,477.65,1015.8011,429.543,2188.0215,3653.35
NANDED,2011-12,1341.328,50090.188,,,357.593,488.2416,466.916,1178.7403,516.819,3342.0369,5009.02
NANDED,2012-13,1499.175,50308.111,,,429.99,595.189,575.467,1351.235,493.718,3084.3871,5030.81
NANDED,2013-14,1852.728,54356.803,,,554.415,713.6909,715.303,1523.3412,583.01,3198.6482,5435.68
NANDED,2014-15,2463.489,63326.774,,,772.473,814.5932,992.288,1652.0628,698.728,3866.0214,6332.68
NANDED,2015-16,2797.666,66901.144,,,895.913,965.7697,1140.93,1891.3168,760.823,3833.0279,6690.11
NANDED,2016-17,3539.307,84771.155,,,1022.896,1100.6396,1501.881,2513.8545,1014.53,4862.6214,8477.12
NANDED,2017-18,3530.739,88871.224,,,1059.96,1083.9091,1487.829,2353.5132,982.95,5449.7001,8887.12
NANDURBAR,2009-10,286.688,9484.459,,,109.224,174.0761,177.464,774.3698,,,948.45
NANDURBAR,2010-11,438.064,11651.84,,,183.789,201.5585,254.275,963.6255,,,1165.18
NANDURBAR,2011-12,521.029,14198.803,,,219.367,225.8621,301.662,1194.0182,,,1419.88
NANDURBAR,2012-13,922.737,19217.214,,,450.355,307.4613,472.382,1614.2601,,,1921.72
NANDURBAR,2013-14,1140.594,23571.695,,,567.228,377.4843,573.366,1979.6852,,,2357.17
NANDURBAR,2014-15,1356.982,26791.954,,,675.331,435.941,681.651,2243.2544,,,2679.2
NANDURBAR,2015-16,1526.995,27809.069,,,767.647,473.9321,759.348,2306.9748,,,2780.91
NANDURBAR,2016-17,1708.651,35551.395,,,792.514,569.4482,598.125,1470.658,318.012,1515.0333,3555.14
NANDURBAR,2017-18,1817.364,37651.348,,,865.471,586.72,631.231,1514.6324,320.662,1663.7824,3765.13
NARAYANPUR,2009-10,36.496,778.365,,,22.804,18.1426,13.692,59.6939,,,77.84
NARAYANPUR,2010-11,39.009,1124.182,,,22.039,13.0175,16.97,99.4007,,,112.42
NARAYANPUR,2011-12,45.265,1687.483,,,23.485,26.0678,21.78,142.6805,,,168.75
NARAYANPUR,2012-13,55.352,1973.345,,,25.898,30.5405,29.454,166.794,,,197.33
NARAYANPUR,2013-14,52.972,1926.164,,,17.388,11.7926,35.584,180.8238,,,192.62
NARAYANPUR,2014-15,88.98,2600.296,,,21.054,13.9408,67.926,246.0888,,,260.03
NARAYANPUR,2015-16,108.499,2759.321,,,27.232,16.6861,81.267,259.246,,,275.93
NARAYANPUR,2016-17,131.167,3451.452,,,34.348,25.4932,96.819,319.652,,,345.15
NARAYANPUR,2017-18,144.83,3810.25,,,38.16,26.2681,106.67,354.7569,,,381.02
NARMADA,2009-10,239.065,4744.106,,,138.417,182.0062,100.648,292.4044,,,474.41
NARMADA,2010-11,267.889,5934.036,,,154.451,234.5848,113.438,358.8188,,,593.4
NARMADA,2011-12,308.743,6835.377,,,183.871,267.3755,124.872,416.1622,,,683.54
NARMADA,2012-13,377.276,8511.574,,,222.477,345.2049,154.799,505.9525,,,851.16
NARMADA,2013-14,474.836,9707.378,,,289.992,382.6108,184.844,588.127,,,970.74
NARMADA,2014-15,613.329,11156.819,,,387.636,444.5058,225.693,671.1761,,,1115.68
NARMADA,2015-16,747.111,12479.208,,,450.224,511.6084,296.887,736.3124,,,1247.92
NARMADA,2016-17,786.435,14616.709,,,541.888,677.6121,244.547,784.0588,,,1461.67
NARMADA,2017-18,811.368,15566.374,,,559.657,698.7714,251.711,857.866,,,1556.64
NARSIMHAPUR,2009-10,389.758,10077.002,,,165.105,280.0753,224.653,727.6249,,,1007.7
NARSIMHAPUR,2010-11,440.036,11875.226,,,185.499,321.6636,254.537,865.859,,,1187.52
NARSIMHAPUR,2011-12,549.455,13454.88,,,239.94,357.2259,309.515,988.2621,,,1345.49
NARSIMHAPUR,2012-13,645.894,17301.058,,,284.093,422.1853,361.801,1307.9205,,,1730.11
NARSIMHAPUR,2013-14,867.68,18897.936,,,390.225,496.2715,477.455,1393.5221,,,1889.79
NARSIMHAPUR,2014-15,1045.573,21631.071,,,457.977,574.028,587.596,1589.0791,,,2163.11
NARSIMHAPUR,2015-16,1343.043,25063.9,,,612.747,649.2361,730.296,1857.1539,,,2506.39
NARSIMHAPUR,2016-17,1460.306,29770.576,,,611.57,721.8546,848.736,2255.203,,,2977.06
NARSIMHAPUR,2017-18,1550.746,31310.034,,,644.203,734.0838,906.543,2396.9196,,,3131
NASIK,2009-10,2290.101,108141.156,1113.091,6828.0021,425.227,1078.4701,650.462,2456.4539,101.321,451.1895,10814.12
NASIK,2010-11,2687.279,133314.338,1270.033,8755.0591,528.11,1226.8876,763.883,2847.4301,125.253,502.057,13331.43
NASIK,2011-12,3136.453,155464.722,1436.752,10355.166,651.419,1447.6511,882.426,3129.8353,165.856,613.8198,15546.47
NASIK,2012-13,3913.363,186353.655,1669.947,12263.0792,903.412,1837.6762,1135.525,3799.8226,204.479,734.7875,18635.37
NASIK,2013-14,4696.674,227249.276,1911.388,14775.377,1172.421,2451.7957,1338.754,4599.2388,274.111,898.5161,22724.93
NASIK,2014-15,5676.597,263527.45,2215.227,17065.2174,1498.46,2984.972,1617.993,5278.1688,344.917,1024.3868,26352.75
NASIK,2015-16,6485.665,303751.3,2468.932,19861.7527,1780.869,3586.6257,1833.277,5828.5719,402.587,1098.1797,30375.13
NASIK,2016-17,7263.77,358812.735,2676.996,22822.4829,1868.168,3956.7939,2219.958,7676.9039,498.648,1425.0928,35881.27
NASIK,2017-18,7706.739,405344.892,2759.997,24670.2111,2087.669,4902.511,2341.991,9371.9753,517.082,1589.7918,40534.49
NAVSARI,2009-10,1438.778,70332.029,,,621.906,2440.7267,314.607,1239.6611,502.265,3352.8151,7033.2
NAVSARI,2010-11,1460.136,79721.923,,,608.337,2791.8193,305.418,1325.8295,546.381,3854.5435,7972.19
NAVSARI,2011-12,1605.364,95041.153,,,658.887,3244.1256,346.106,1592.4315,600.371,4667.5582,9504.12
NAVSARI,2012-13,1799.253,112868.325,,,745.556,3972.575,396.466,1925.0309,657.231,5389.2266,11286.83
NAVSARI,2013-14,2077.912,133694.772,,,885.959,4685.0008,473.992,2293.3981,717.961,6391.0783,13369.48
NAVSARI,2014-15,2361.239,151123.261,,,1031.912,5327.4819,554.436,2614.7813,774.891,7170.0629,15112.33
NAVSARI,2015-16,2547.247,164816.79,,,1134.917,5859.4655,603.081,2900.6139,809.249,7721.5996,16481.68
